Restaurants Type,id,name,city,avgRating,cuisines,costForTwoStrings,deliveryTime,minDeliveryTime,maxDeliveryTime,locality,unserviceable,Vegetarian
Fine,218137,Nigars Kitchen,Kolkata,3.8,"['Indian','North,Indian','Chinese','Combo','Snacks','Sweets','Beverages']",200,77,69,69,Ruby Area,False,False
Fine,383308,Wow Chow,Kolkata,0.0,"['Chinese','Asian']",500,65,59,59,Sector-1,False,False
Fine,47697,Orko'ss Restaurant & Lounge Bar,Kolkata,0.0,"['Indian','Bengali','Chinese']",1200,76,70,70,City Centre 1,False,False
Fine,239533,Galouti,Kolkata,3.8,"['Awadhi','Biryani','Kebabs']",350,65,59,59,Salt Lake,False,False
Fine,377204,Afraa lounge,Kolkata,4.2,"['Chinese','Continental','Indian','Combo']",1500,69,63,63,Salt Lake,False,False
Fine,171682,Mast Kalandar Dhaba,Kolkata,4.0,"['Indian','Tandoor','Chinese']",350,61,55,55,Salt Lake,False,False
Fine,334033,EAT.RIGHT,Kolkata,4.6,"['North,Indian','Continental','Salads']",500,66,63,63,South Kolkata,False,False
Fine,450781,LAMA'S FOOD CENTRE,Kolkata,0.0,"['Chinese','Fast,Food']",200,68,65,65,South Kolkata,False,False
Fine,319371,LA VERA PIZZARA,Kolkata,0.0,"['Snacks','Pizzas','Beverages']",400,77,71,71,Dumdum,False,False
Fine,3022,Aminia Restaurant- Golpark,Kolkata,4.3,"['Biryani','Mughlai','North,Indian','Indian','Kebabs','Tandoor']",500,67,64,64,Ballygunge Gardens,False,False
Fine,349735,Bianco,Kolkata,4.4,['Continental'],900,71,68,68,South Kolkata,False,False
Fine,46125,Plush 28,Kolkata,4.4,"['Indian','Chinese','Oriental','Italian']",1200,63,57,57,Near Tank No.4,False,True
Fine,31990,Ammini,Kolkata,4.3,"['South,Indian','Kerala']",500,69,66,66,Opp Amulya jyoti Eye Foundation,False,False
Fine,19197,China Whites,Kolkata,4.1,"['Indian','Chinese']",1000,73,70,70,Near Prapti,False,False
Fine,407323,Desi Champaran Meat,Kolkata,0.0,"['North,Indian','Indian','Tandoor','Desserts']",300,69,63,63,Salt Lake,False,False
Fine,426476,Flavourable,Kolkata,0.0,"['Chinese','North,Indian','Beverages']",300,70,67,67,Manohar Pukur Road,False,False
Fine,19942,Anir's,Kolkata,4.2,"['Mughlai','Chinese','Tandoor','Biryani','Fast,Food']",400,72,66,66,Cesc office Laketown (ND near Jaya Cinema),False,False
Fine,101438,Crystaline,Kolkata,4.4,"['North,Indian','Chinese','Tandoor']",400,72,69,69,Gariahat,False,False
Fine,51329,MiniHut,Kolkata,4.6,['Chinese'],500,69,66,66,Ballygunge,False,False
Fine,417617,Flurys,Kolkata,4.7,"['Desserts','Bakery','Snacks']",400,60,57,57,South Kolkata,False,False
Fine,21058,The Steak & Grill,Kolkata,4.2,"['Continental','European']",1100,65,59,59,Near Hit Wicket,False,False
Fine,17895,Red Bamboo Shoot Restaurant,Kolkata,4.1,"['Chinese','Thai']",500,63,59,59,Near SD Academy,False,False
Fine,149749,swad bodol,Kolkata,3.9,"['North,Indian','Chinese']",300,73,67,67,LAKE TOWN,False,False
Fine,407961,RIMJHIM CAFE,Kolkata,0.0,"['Chinese','Beverages','Ice,Cream']",300,70,64,64,Dumdum,False,False
Fine,4575,Fly Kouzina,Kolkata,4.2,"['Italian','Chinese','North,Indian','Biryani','Kebabs','Healthy,Food','Beverages','Desserts']",1000,63,57,57,Sector 1,False,True
Fine,111494,Kouzina Marine,Kolkata,4.1,"['North,Indian','Chinese','Italian','Biryani','Healthy,Food','Kebabs','Beverages','Desserts']",1000,60,54,54,Sector 1 Salt Lake,False,True
Fine,439223,KARIMS (Original from Jama Masjid Delhi 6),Kolkata,4.2,"['Biryani','Desserts']",800,63,57,57,Salt Lake,False,False
Fine,306930,Ekdalia Cocina,Kolkata,4.5,"['Continental','Chinese']",500,75,72,72,South Kolkata,False,False
Fine,91305,Wasabee Deshapriya Park,Kolkata,3.9,"['Japanese','Chinese','Thai','Malaysian','Indonesian','Burmese','Singaporean']",1000,74,71,71,Motilal nehru road,False,False
Fine,372279,TWISTY,Kolkata,4.4,"['Beverages','Ice,Cream','Desserts']",300,57,51,51,Salt Lake,False,False
Fine,61348,Banana Leaf@Komala Vilas,Kolkata,4.5,"['South,Indian']",200,68,65,65,Lake Market Area,False,True
Fine,100398,Momo's Point,Kolkata,3.6,"['Chinese','Tibetan','Snacks']",150,67,63,63,Picnic Garden,False,False
Fine,439234,DENZONG KITCHEN-A UNIT OF BLUE STAR RESTUARANT,Kolkata,0.0,"['Biryani','Mughlai']",500,79,71,71,New Area,False,False
Fine,237165,The London Nail Art & Cafe,Kolkata,3.9,"['Beverages','Desserts','Pastas','Pizzas','Continental','American','Snacks']",300,73,67,67,Near Shiv Mandir Temple,False,False
Fine,312035,Diwan Food Court,Kolkata,2.3,"['Combo','North,Indian']",300,76,70,70,Lake Town,False,False
Fine,312573,Dil Desi Dhaba,Kolkata,3.8,"['North,Indian','Biryani','Mughlai','Snacks']",400,70,66,66,Picnic Garden,False,False
Fine,259841,KATHI JUNCTION,Kolkata,4.2,"['Indian','Fast,Food','North,Indian']",300,68,62,62,Lake Town,False,False
Fine,332553,Blu Orchid,Kolkata,4.4,['Chinese'],500,75,72,72,South Kolkata,False,False
Fine,321962,Kusum's Kitchen,Kolkata,3.4,['Indian'],400,76,70,70,Lake Town,False,True
Fine,65178,Bijoli Grill Foods Corner,Kolkata,4.0,"['Indian','Fast,Food','Chinese','Tandoor','Snacks','Biryani']",300,66,63,63,Sadananda Road,False,False
Fine,456806,Aaharadi,Kolkata,0.0,"['Chinese','Indian']",300,75,69,69,Lake Town,False,False
Fine,3074,Tamarind,Kolkata,4.4,"['North,Indian','South,Indian']",1100,73,70,70,Sarat Bose Road Desapriya Park,False,False
Fine,181091,Chaccha Jaan - Biryani Kebabs & Curries,Kolkata,4.1,"['Biryani','North,Indian','Mughlai','Kebabs']",400,67,63,63,Picnic Garden,False,False
Fine,446548,CLOUD26,Kolkata,0.0,"['Chinese','Continental','Pastas','Snacks']",300,77,74,74,Alipore,False,False
Fine,13578,The Sonnet,Kolkata,0.0,"['Indian','Chinese','Continental']",1200,67,61,61,Near ISL Hospital,False,False
Fine,17901,De Sovrani,Kolkata,0.0,"['Indian','Chinese','Continental']",800,64,58,58,Near City Centre 1 Petrol Pump,False,False
Fine,246341,Biryan - Flavour Of Nawabs,Kolkata,4.1,['Biryani'],300,68,65,65,South Kolkata,False,False
Fine,448876,BHAIJAAN'S,Kolkata,0.0,"['Biryani','North,Indian','Chinese']",300,78,70,70,New Area,False,False
Fine,41700,Ruma's Kitchen,Kolkata,4.0,"['Bengali','Thalis','Indian','Chinese']",250,71,68,68,Mouni Mukherjee rod,False,False
Fine,331126,Rasoi Jalpan,Kolkata,4.4,['Indian'],200,71,65,65,Lake Town,False,True
Fine,341869,SAMBHAR CHUTNEY,Kolkata,4.4,"['South,Indian','Beverages']",300,71,65,65,Salt Lake,False,False
Fine,244717,Rasna Buzz,Kolkata,4.3,"['American','Pizzas','Fast,Food','Juices','Salads','Pastas','Snacks','Beverages','Street,Food']",250,71,65,65,SALT LAKE,False,False
Fine,158481,Bowl Mein,Kolkata,4.1,"['Biryani','Indian','Chinese','Bowl,Company',',Keventers,&,more']",200,71,71,71,Rajarhat,False,False
Fine,40942,Sare Chuattar,Kolkata,4.2,['Bengali'],450,71,68,68,Near Sarat Bose Road Post Office,False,False
Fine,376952,The Yellow Turtle,Kolkata,4.4,"['Asian','Chinese','Continental']",300,71,68,68,South Kolkata,False,False
Fine,197194,Denzong Delight,Kolkata,4.0,"['Chinese','Tibetan']",200,71,65,65,Lake Town,False,False
Fine,383271,Bangla Box By Kasturi,Kolkata,4.1,"['Bengali','Combo']",350,71,68,68,South Kolkata,False,False
Fine,456261,L'INSTANT CAFE,Kolkata,0.0,['Indian'],650,71,68,68,Lake Market,False,False
Fine,326956,TANDOORI DOT COM,Kolkata,0.0,"['North,Indian']",200,67,63,63,Ruby Area,False,False
Fine,195656,Anand food corner,Kolkata,4.2,"['Indian','Snacks','North,Indian']",250,75,69,69,Lake Town,False,True
Fine,28365,Banglar Rannaghar,Kolkata,4.0,"['Bengali','Indian','Chinese']",300,76,73,73,Near Kamala chatterjee School,False,False
Fine,299656,Hatari,Kolkata,4.5,"['Chinese','Indian']",500,73,67,67,Salt Lake,False,False
Fine,433523,Delicacy,Kolkata,4.4,"['North,Indian','Chinese','Tandoor']",300,70,64,64,Salt Lake,False,False
Fine,251375,Jiya Snacks,Kolkata,0.0,"['Indian','Chinese']",250,73,70,70,South Kolkata,False,False
Fine,192058,Sai Jalpan Junction-Lake Town,Kolkata,4.4,"['Snacks','South,Indian']",200,66,60,60,Lake Town,False,True
Fine,306935,7 Days,Kolkata,3.9,['Indian'],600,72,66,66,Salt Lake,False,False
Fine,114143,The Masala Club,Kolkata,4.6,"['Fast,Food','Chinese']",250,72,69,69,RASH BEHARI AVENUE,False,False
Fine,417158,M Hub,Kolkata,0.0,"['Pizzas','Pastas','Fast,Food','Beverages']",200,78,72,72,Lake Town,False,True
Fine,21459,Crave Foodworks,Kolkata,4.3,"['Italian','Chinese','Mexican','Mediterranean','Thai']",1200,76,73,73,Gariahat,False,True
Fine,394335,@ Thala-E-Wah,Kolkata,0.0,"['Indian','Chinese']",200,69,66,66,Alipore,False,False
Fine,3813,Kimli,Kolkata,4.4,"['Chinese','Seafood']",600,69,66,66,Purnadas Road,False,False
Fine,378475,Ananda Mela Confectionery,Kolkata,0.0,"['Indian','Bakery','Biryani']",300,75,69,69,Dumdum,False,False
Fine,368251,Sir Oven O bake,Kolkata,0.0,['Pizzas'],400,70,67,67,South Kolkata,False,False
Fine,342542,Cafe Offbeat - Up There,Kolkata,0.0,"['Asian','Continental','North,Indian','Thai']",1500,80,72,72,Ruby Area,False,False
Fine,164440,Biryani Corner,Kolkata,4.1,"['Biryani','Indian','Chinese','Tandoor']",300,73,70,70,South Kolkata,False,False
Fine,18853,Aatithya,Kolkata,0.0,"['Chinese','Bengali']",400,75,69,69,Near third park block B,False,False
Fine,27594,Banana Leaf,Kolkata,4.4,"['South,Indian']",200,72,69,69,Near Vivekananda Park,False,True
Fine,7689,Buddha Bites-Jessore Road,Kolkata,3.7,"['Chinese','Asian','Fast,Food','Snacks','Tibetan']",300,74,68,68,Jessore Road,False,False
Fine,22427,Bachan's Tandoori Club,Kolkata,4.5,['Tandoor'],250,67,64,64,Near Rashbehari More,False,False
Fine,221964,Kurry Patta,Kolkata,4.5,"['Chinese','North,Indian','South,Indian']",250,71,68,68,South Kolkata,False,True
Fine,22823,Sabita Restaurant,Kolkata,4.0,"['North,Indian','Chinese','Bengali','Biryani','Indian','Tandoor']",300,74,68,68,Near Indira Maidan,False,False
Fine,122746,A1 Haji Fast Food Centre,Kolkata,4.2,"['Biryani','North,Indian','Street,Food']",300,72,66,66,Near Laxmi Narayan Mandir Dum Dum,False,False
Fine,164446,Tandoor Box,Kolkata,4.3,"['Tandoor','Kebabs','Combo','Mughlai','North,Indian','Thalis']",300,71,65,65,Dumdum,False,False
Fine,343231,Galawat,Kolkata,4.3,"['Biryani','Kebabs','Lucknowi','North,Indian']",200,67,61,61,Salt Lake,False,False
Fine,409015,The Banglar Rannaghar,Kolkata,0.0,"['Indian','Tandoor','Combo']",300,76,73,73,South Kolkata,False,False
Fine,342613,Etsetmix By Hanglaatherium,Kolkata,4.4,"['Chinese','Indian']",350,72,69,69,South Kolkata,False,False
Fine,257989,Haji Biryani House,Kolkata,2.9,['Biryani'],280,74,71,71,Alipore,False,False
Fine,131862,Burnt Garlic,Kolkata,0.0,"['Continental','Chinese','Italian','American']",1100,79,76,76,Desapriya park,False,False
Fine,335978,Uncle Peter's Pancakes,Kolkata,4.3,"['Continental','Desserts','Waffle','Snacks','Beverages']",300,75,72,72,South Kolkata,False,False
Fine,335973,The lassi Pub,Kolkata,0.0,"['Desserts','Beverages']",300,73,70,70,South Kolkata,False,False
Fine,249988,Qfc,Kolkata,3.5,['Indian'],250,80,74,74,Dumdum,False,False
Fine,453249,THE FOOD TOWER,Kolkata,0.0,"['Indian','Chinese','Combo']",250,74,68,68,Lake Town,False,False
Fine,407704,Delicious Dhaba,Kolkata,3.4,['Indian'],200,74,70,70,Ruby Area,False,False
Fine,364503,Harry's Bistro,Kolkata,4.3,"['Indian','Asian','Chinese','Desserts','Beverages','Biryani']",200,68,62,62,Salt Lake,False,False
Fine,447954,IMMUNNO KITCHEN,Kolkata,0.0,"['Seafood','Chinese']",250,70,67,67,South Kolkata,False,False
Fine,407056,Nusrats,Kolkata,4.7,"['Biryani','Indian','Combo','Beverages','Fast,Food']",150,70,67,67,South Kolkata,False,False
Fine,3025,Bedouin - Sher e Bengal,Kolkata,0.0,"['North,Indian','Chinese','Bengali']",500,70,67,67,Gariahat Road Gariahat,False,False
Fine,337994,New Banglar Rannaghor,Kolkata,4.0,"['Bengali','Indian','Chinese','Snacks']",200,78,75,75,South Kolkata,False,False
Fine,405689,BUNAPHILE,Kolkata,0.0,['Continental'],300,80,77,77,South Kolkata,False,False
Fine,247131,House of Wong by Mamasan,Kolkata,4.2,"['Asian','Chinese']",400,85,82,82,Southern Avenue Gariahat,False,False
Fine,190360,Purbani Restaurant & Hotel,Kolkata,0.0,"['Chinese','North,Indian']",450,75,72,72,South Kolkata,False,False
Fine,365297,Roastery Coffee House,Kolkata,4.6,"['Continental','Pastas','Pizzas','Beverages','Desserts','Italian','American']",750,76,73,73,South Kolkata,False,False
Fine,336255,Sub Spot,Kolkata,0.0,"['Healthy,Food','Salads','Fast,Food']",200,73,70,70,South Kolkata,False,False
Fine,378157,ZEESHAN D.P. PARK,Kolkata,4.4,"['Tandoor','Snacks','Biryani']",250,68,65,65,South Kolkata,False,False
Fine,401796,Down The Lane,Kolkata,4.3,"['Continental','Italian','Mexican']",800,69,63,63,Salt Lake,False,False
Fine,353754,Foodjet,Kolkata,4.3,"['Indian','Chinese','Biryani','Combo']",300,75,69,69,Dumdum,False,False
Fine,94441,@69 Food Zone,Kolkata,3.8,"['Fast,Food','Indian','Chinese']",200,69,63,63,sinthee more near R.B.T school,False,False
Fine,3439,The Grub Club,Kolkata,4.3,"['Italian','Chinese','Thai']",400,69,66,66,Golpark,False,False
Fine,16493,OverDose,Kolkata,3.9,['Chinese'],400,70,67,67,Near Tea Trove-desapriya park,False,False
Fine,418656,MASALA DARBAR,Kolkata,0.0,"['North,Indian','Chinese','Tandoor','Biryani']",200,67,61,61,Salt Lake,False,False
Fine,329676,Gusto Cafe & Kitchen,Kolkata,0.0,"['Continental','Italian','Pizzas','Chinese','Fast,Food']",500,78,75,75,South Kolkata,False,False
Fine,4565,Kaafila,Kolkata,3.9,"['Mughlai','North,Indian']",1600,71,65,65,Sector 1,False,False
Fine,7204, Conclave at Afraa,Kolkata,3.9,"['Italian','Indian','Continental']",850,75,69,69,Salt Lake City Centre,False,False
Fine,241166,The Daily cafe,Kolkata,4.5,"['Continental','Indian']",1000,70,67,67,South Kolkata,False,False
Fine,46127,Taste-Ride,Kolkata,3.9,"['Chinese','Indian','Continental']",500,75,72,72,Kavi Bharati Sarani,False,False
Fine,354620,CALCUTTA CABIN,Kolkata,3.7,['Bengali'],200,78,72,72,Dumdum,False,False
Fine,411816,Poached Onion,Kolkata,0.0,"['Indian','Kebabs']",700,73,67,67,Salt Lake,False,False
Fine,162494,Box It Up,Kolkata,3.9,"['Indian','Bengali','Chinese','Combo','Oriental','Continental','Pizzas','Snacks','Beverages','North,Indian','Healthy,Food']",200,78,72,72,KC Ghosh Rd Roy Para,False,False
Fine,256371,China Box,Kolkata,0.0,['Chinese'],300,82,76,76,KC Ghosh Road,False,False
Fine,22820,FoodPath,Kolkata,4.1,"['Italian','Snacks','Chinese','Desserts','Ice,Cream','Indian','Combo','Beverages','Kebabs','Healthy,Food','Continental']",400,74,68,68,KALI CHARAN GHOSH ROAD,False,False
Fine,358899,Kurseong Korner,Kolkata,4.1,['Chinese'],600,67,61,61,Salt Lake,False,False
Fine,391466,Samrat Shazada,Kolkata,0.0,"['Chinese','Mughlai','Indian','Snacks','Combo']",200,71,68,68,South Kolkata,False,False
Fine,7898,Crossroad Crystal - Golpark,Kolkata,4.1,"['Indian','Chinese','Bengali']",350,71,68,68,Golpark,False,False
Fine,366583,Tinni's Kitchen,Kolkata,4.2,"['Indian','Thalis','Beverages']",200,69,66,66,South Kolkata,False,False
Fine,342904,MINI ROYAL,Kolkata,0.0,"['Indian','Chinese','Biryani','Snacks']",400,73,67,67,Salt Lake,False,False
Fine,382566,Harpreet Auntie's Thali Junction,Kolkata,0.0,"['Indian','Chinese','Thalis']",600,65,59,59,Salt Lake,False,False
Fine,16696,Fresh-N-Up,Kolkata,4.4,['Chinese'],450,66,63,63,Near Golpark,False,False
Fine,447106,wakhani,Kolkata,0.0,['Indian'],300,75,69,69,Dumdum,False,False
Fine,7199,Afraa Deli-Sector 1,Kolkata,4.3,"['Continental','Fast,Food','Italian','Beverages']",700,67,61,61,Sector 1,False,False
Fine,310529,Darchini,Kolkata,3.8,['Indian'],200,70,64,64,KC Ghosh Rd,False,False
Fine,278656,Chinese Combo World,Kolkata,3.7,"['Chinese','Combo']",300,72,69,69,South Kolkata,False,False
Fine,339565,Biryani by Kilo,Kolkata,4.1,"['Biryani','Hyderabadi','Lucknowi','Kebabs']",600,87,84,84,South Kolkata,False,False
Fine,51922,Anand Food Plaza,Kolkata,4.1,"['North,Indian','South,Indian']",200,75,69,69,Block C Bangur Lake Town,False,True
Fine,439390,aamio bengali,Kolkata,3.8,"['Indian','Seafood','Beverages']",200,84,78,78,Lake Town,False,False
Fine,121182,Chez - Pan Oriental Kitchen,Kolkata,4.4,"['Chinese','Pan-Asian','Asian','Burmese','Thai']",350,75,72,72,Jodhpur Garden,False,False
Fine,264058,PIPIZ KITCHEN,Kolkata,3.8,"['Home,Food','Bengali','Indian','Thalis','Snacks']",250,81,75,75,Bangur,False,False
Fine,443385,La Maison Des Delices Patisserie & Bistro,Kolkata,0.0,"['Bakery','Continental','Pizzas']",1000,75,72,72,South Kolkata,False,False
Fine,136394,24 Grains,Kolkata,4.2,"['Indian','Chinese','Biryani','Tandoor','North,Indian','Kebabs','Middle,Eastern']",500,66,63,63,North Dumdum,False,False
Fine,407688,Chata Chati,Kolkata,0.0,"['Snacks','Indian']",250,70,67,67,South Kolkata,False,False
Fine,87975,Fusion Fantasea,Kolkata,4.2,"['Coastal','Arabian','Tribal']",800,77,74,74,Southern Avenue,False,False
Fine,420184,Dawat Patrified,Kolkata,0.0,"['Chinese','Indian','Desserts']",500,69,63,63,Salt Lake,False,False
Fine,272303,Tribe,Kolkata,4.5,['American'],800,74,71,71,South Kolkata,False,False
Fine,353783,Cafe Koffee Kotha - Quick Bites & Continental,Kolkata,0.0,"['Continental','American','Mexican','Beverages','Desserts']",300,74,71,71,South Kolkata,False,False
Fine,424758,English Bazar Express,Kolkata,0.0,"['Chinese','Thai']",250,75,72,72,South Kolkata,False,False
Fine,326236,Asian Deli,Kolkata,4.1,"['Indian','Chinese']",500,78,75,75,South Kolkata,False,False
Fine,74365,RoadHouzz,Kolkata,4.3,"['Continental','Italian','Oriental','Tandoor']",900,78,75,75,South Kolkata,False,False
Fine,391783,Uttarayan Fast Food And Snacks,Kolkata,4.2,"['Fast,Food','Seafood']",250,64,61,61,North Dumdum,False,False
Fine,437151,The Lunch Box Company,Kolkata,0.0,['Indian'],300,72,69,69,South Kolkata,False,False
Fine,372562,Gupta Brother and Sisters,Kolkata,4.3,"['Bengali','Indian','Combo']",150,74,70,70,Ruby Area,False,False
Fine,381037,Hot Spring Kitchen and Lounge,Kolkata,0.0,['Chinese'],500,79,76,76,South Kolkata,False,False
Fine,294214,Marco Polo,Kolkata,4.3,"['Indian','Continental']",1000,74,71,71,South Kolkata,False,False
Fine,327257,Chaplin Chinese Restaurant,Kolkata,4.0,"['North,Indian']",300,78,72,72,Dumdum,False,False
Fine,10855,Wise Owl Steak House,Kolkata,4.0,"['Continental','European']",1000,75,72,72,Purna Das Road Hindustan Park,False,False
Fine,381638,LITTLE ASIA,Kolkata,4.5,"['Chinese','Fast,Food']",300,73,70,70,Alipore,False,False
Fine,3020,Wise Owl The Coffee Shop,Kolkata,4.3,"['Continental','American','Cafe']",700,76,73,73,Purnadas Road,False,False
Fine,3018,Tero Parbon,Kolkata,4.3,['Bengali'],500,72,69,69,Purna Das Road Hindustan Park,False,False
Fine,102633,Downtown Foodstop,Kolkata,4.0,"['North,Indian','Mughlai']",300,82,76,76,north twenty four parganas,False,False
Fine,399428,Mrs. Messy,Kolkata,0.0,"['Indian','Chinese']",250,70,66,66,Ruby Area,False,False
Fine,10525,The Wall,Kolkata,4.1,"['Chinese','Seafood','Thai','Japanese']",1300,75,72,72,Southern Avenue,False,False
Fine,283258,Petuk Hori,Kolkata,0.0,"['Combo','Bengali','Thalis']",200,85,79,79,Dumdum,False,False
Fine,346078,The Red Asian,Kolkata,4.3,"['Chinese','Combo','Continental','Fast,Food','Snacks','Pastas','North,Indian','Indian']",300,74,68,68,BANGUR AVENUE,False,True
Fine,378150,Fiery Drumstick,Kolkata,0.0,['Chinese'],300,72,69,69,South Kolkata,False,False
Fine,369224,Uns Cafe & Dining,Kolkata,4.5,"['Indian','Bengali','Kebabs','Snacks','Combo']",200,78,75,75,South Kolkata,False,False
Fine,379007,TBC BOWLZ,Kolkata,4.4,"['Indian','Chinese','Continental']",200,76,73,73,South Kolkata,False,False
Fine,108808,The Green House Cafe,Kolkata,0.0,"['Italian','Chinese']",500,74,71,71,Suthern Avenue,False,False
Fine,8469,Sheerazi,Kolkata,4.3,"['North,Indian','Chinese']",350,68,64,64,Kasba,False,False
Fine,382138,ebowl,Kolkata,4.3,"['Biryani','Indian','Chinese']",300,69,63,63,Dumdum,False,False
Fine,416847,DESI CHIN,Kolkata,0.0,['Chinese'],200,74,71,71,South Kolkata,False,False
Fine,188517,Kathi On The Go,Kolkata,3.9,"['Biryani','Indian','Kebabs','Mughlai','Fast,Food']",300,84,78,78,Jessore Road,False,False
Fine,367606,Mishti Ghor,Kolkata,4.2,"['Sweets','Combo','Desserts','Bengali','Bakery','Beverages']",200,74,71,71,South Kolkata,False,True
Fine,256154,Pyarelal,Kolkata,4.0,"['Fast,Food','Indian','Tandoor']",250,81,75,75,Jessore Road,False,False
Fine,406606,Classic fast food centre,Kolkata,3.7,"['Indian','Chinese','Mughlai']",200,73,70,70,North Dumdum,False,False
Fine,19450,Hungry Tide,Kolkata,4.5,"['Chinese','Continental','Fast,Food','Snacks']",350,71,68,68,Hindustan Park,False,False
Fine,408916,Momo Daju,Kolkata,0.0,"['Chinese','Thai']",300,85,82,82,Golpark,False,False
Fine,233558,Delish bakery,Kolkata,0.0,['Bakery'],500,67,61,61,Salt Lake,False,False
Fine,352834,Container Kebab By Baba Rafi,Kolkata,0.0,"['Indian','Kebabs','Fast,Food','Beverages']",550,67,61,61,Salt Lake,False,False
Fine,190656,Maa Karunamoyee fast food centre,Kolkata,3.7,['Indian'],250,65,62,62,North Dumdum,False,False
